Player,ID,Position,Handedness,Height (in),Weight (lbs),Birthday,Nationality
HAYDN FLEURY,8477938.0,D,L,76.0,207.0,1996-07-08,CAN
VILLE HEINOLA,8481572.0,D,L,72.0,181.0,2001-03-02,FIN
COLIN MILLER,8476525.0,D,R,73.0,200.0,1992-10-29,CAN
JOSH MORRISSEY,8477504.0,D,L,72.0,195.0,1995-03-28,CAN
NEAL PIONK,8480145.0,D,R,72.0,190.0,1995-07-29,USA
DYLAN SAMBERG,8480049.0,D,L,76.0,216.0,1999-01-24,USA
LUKE SCHENN,8474568.0,D,R,74.0,225.0,1989-11-02,CAN
LOGAN STANLEY,8479378.0,D,L,79.0,231.0,1998-05-26,CAN
ERIC COMRIE,8477480.0,G,L,73.0,190.0,1995-07-06,CAN
CONNOR HELLEBUYCK,8476945.0,G,L,76.0,207.0,1993-05-19,USA
VIKTOR ARVIDSSON,8478042.0,L,R,70.0,185.0,1993-04-08,SWE
CONNOR BROWN,8477015.0,R,R,72.0,184.0,1994-01-14,CAN
LEON DRAISAITL,8477934.0,C,L,74.0,209.0,1995-10-27,DEU
TRENT FREDERIC,8479365.0,C,L,75.0,221.0,1998-02-11,USA
ADAM HENRIQUE,8474641.0,C,L,72.0,195.0,1990-02-06,CAN
ZACH HYMAN,8475786.0,L,R,73.0,206.0,1992-06-09,CAN
MATTIAS JANMARK,8477406.0,C,L,74.0,205.0,1992-12-08,SWE
MAX JONES,8479368.0,L,L,75.0,216.0,1998-02-17,USA
KASPERI KAPANEN,8477953.0,R,R,73.0,194.0,1996-07-23,FIN
CONNOR MCDAVID,8478402.0,C,L,73.0,194.0,1997-01-13,CAN
RYAN NUGENT-HOPKINS,8476454.0,C,L,73.0,192.0,1993-04-12,CAN
COREY PERRY,8470621.0,R,R,75.0,208.0,1985-05-16,CAN
VASILY PODKOLZIN,8481617.0,R,L,73.0,190.0,2001-06-24,RUS
JEFF SKINNER,8475784.0,C,L,71.0,200.0,1992-05-16,CAN
EVAN BOUCHARD,8480803.0,D,R,75.0,192.0,1999-10-20,CAN
MATTIAS EKHOLM,8475218.0,D,L,77.0,225.0,1990-05-24,SWE
TY EMBERSON,8480834.0,D,R,74.0,193.0,2000-05-23,USA
JOHN KLINGBERG,8475906.0,D,R,74.0,185.0,1992-08-14,SWE
BRETT KULAK,8476967.0,D,L,74.0,192.0,1994-01-06,CAN
DARNELL NURSE,8477498.0,D,L,76.0,215.0,1995-02-04,CAN
TROY STECHER,8479442.0,D,R,70.0,184.0,1994-04-07,CAN
JAKE WALMAN,8478013.0,D,L,73.0,218.0,1996-02-20,CAN
CALVIN PICKARD,8475717.0,G,L,73.0,206.0,1992-04-15,CAN
STUART SKINNER,8479973.0,G,L,76.0,230.0,1998-11-01,CAN
NILS AMAN,8482496.0,C,L,74.0,179.0,2000-02-07,SWE
TEDDY BLUEGER,8476927.0,C,L,72.0,185.0,1994-08-15,LVA
BROCK BOESER,8478444.0,R,R,73.0,208.0,1997-02-25,USA
FILIP CHYTIL,8480078.0,C,L,74.0,210.0,1999-09-05,CZE
JAKE DEBRUSK,8478498.0,L,L,73.0,198.0,1996-10-17,CAN
CONOR GARLAND,8478856.0,R,R,70.0,165.0,1996-03-11,USA
NILS HOGLANDER,8481535.0,L,L,69.0,185.0,2000-12-20,SWE
DAKOTA JOSHUA,8478057.0,C,L,75.0,206.0,1996-05-15,USA
JONATHAN LEKKERIMAKI,8483476.0,R,R,71.0,172.0,2004-07-24,SWE
DREW O'CONNOR,8482055.0,L,L,76.0,209.0,1998-06-09,USA
ELIAS PETTERSSON,8480012.0,C,L,74.0,176.0,1998-11-12,SWE
KIEFER SHERWOOD,8480748.0,L,R,72.0,194.0,1995-03-31,USA
PIUS SUTER,8480459.0,C,L,71.0,179.0,1996-05-24,CHE
DEREK FORBORT,8475762.0,D,L,76.0,216.0,1992-03-04,USA
FILIP HRONEK,8479425.0,D,R,72.0,190.0,1997-11-02,CZE
QUINN HUGHES,8480800.0,D,L,70.0,180.0,1999-10-14,USA
NOAH JUULSEN,8478454.0,D,R,74.0,201.0,1997-04-02,CAN
VICTOR MANCINI,8483768.0,D,R,75.0,229.0,2002-05-26,USA
TYLER MYERS,8474574.0,D,R,80.0,229.0,1990-02-01,USA
ELIAS PETTERSSON,8483678.0,D,L,74.0,185.0,2004-02-16,SWE
MARCUS PETTERSSON,8477969.0,D,L,77.0,174.0,1996-05-08,SWE
THATCHER DEMKO,8477967.0,G,L,76.0,192.0,1995-12-08,USA
KEVIN LANKINEN,8480947.0,G,L,74.0,190.0,1995-04-28,FIN
ARTURS SILOVS,8481668.0,G,L,76.0,203.0,2001-03-22,LVA
MIKAEL BACKLUND,8474150.0,C,L,72.0,206.0,1989-03-17,SWE
BLAKE COLEMAN,8476399.0,L,L,71.0,199.0,1991-11-28,USA
MATT CORONATO,8482679.0,R,R,70.0,183.0,2002-11-14,USA
JOEL FARABEE,8480797.0,L,L,72.0,186.0,2000-02-25,USA
MORGAN FROST,8480028.0,C,L,72.0,193.0,1999-05-14,CAN
JONATHAN HUBERDEAU,8476456.0,L,L,73.0,200.0,1993-06-04,CAN
DRYDEN HUNT,8478211.0,L,L,72.0,193.0,1995-11-24,CAN
NAZEM KADRI,8475172.0,C,L,72.0,185.0,1990-10-06,CAN
JUSTIN KIRKLAND,8477993.0,C,L,75.0,183.0,1996-08-02,CAN
ADAM KLAPKA,8483609.0,R,R,80.0,235.0,2000-09-14,CZE
RYAN LOMBERG,8479066.0,L,L,69.0,184.0,1994-12-09,CAN
ANTHONY MANTHA,8477511.0,R,L,77.0,234.0,1994-09-16,CAN
MARTIN POSPISIL,8481028.0,C,L,74.0,173.0,1999-11-19,SVK
KEVIN ROONEY,8479291.0,C,L,74.0,190.0,1993-05-21,USA
YEGOR SHARANGOVICH,8481068.0,C,L,74.0,196.0,1998-06-06,BLR
CONNOR ZARY,8482074.0,C,L,72.0,178.0,2001-09-25,CAN
RASMUS ANDERSSON,8478397.0,D,R,73.0,202.0,1996-10-27,SWE
KEVIN BAHL,8480860.0,D,L,78.0,230.0,2000-06-27,CAN
JAKE BEAN,8479402.0,D,L,73.0,191.0,1998-06-09,CAN
JOEL HANLEY,8477810.0,D,L,71.0,186.0,1991-06-08,CAN
DANIIL MIROMANOV,8482624.0,D,R,76.0,207.0,1997-07-11,RUS
BRAYDEN PACHAL,8481167.0,D,R,74.0,202.0,1999-08-23,CAN
ILYA SOLOVYOV,8482470.0,D,L,75.0,208.0,2000-07-20,BLR
MACKENZIE WEEGAR,8477346.0,D,R,72.0,206.0,1994-01-07,CAN
DAN VLADAR,8478435.0,G,L,77.0,209.0,1997-08-20,CZE
DUSTIN WOLF,8481692.0,G,L,72.0,166.0,2001-04-16,USA
IVAN BARBASHEV,8477964.0,C,L,72.0,203.0,1995-12-14,RUS
PAVEL DOROFEYEV,8481604.0,L,L,73.0,194.0,2000-10-26,RUS
JACK EICHEL,8478403.0,C,R,74.0,206.0,1996-10-28,USA
TOMAS HERTL,8476881.0,C,L,75.0,220.0,1993-11-12,CZE
BRETT HOWDEN,8479353.0,C,L,74.0,201.0,1998-03-29,CAN
WILLIAM KARLSSON,8476448.0,C,L,72.0,190.0,1993-01-08,SWE
KEEGAN KOLESAR,8478434.0,R,R,74.0,216.0,1997-04-08,CAN
RAPHAEL LAVOIE,8481534.0,C,R,76.0,215.0,2000-09-25,CAN
VICTOR OLOFSSON,8478109.0,R,L,71.0,180.0,1995-07-18,SWE
TANNER PEARSON,8476871.0,L,L,73.0,207.0,1992-08-10,CAN
NICOLAS ROY,8478462.0,C,R,76.0,201.0,1997-02-05,CAN
BRANDON SAAD,8476438.0,L,L,73.0,215.0,1992-10-27,USA
COLE SCHWINDT,8481655.0,R,R,74.0,203.0,2001-04-25,CAN
REILLY SMITH,8475191.0,R,L,73.0,185.0,1991-04-01,CAN
MARK STONE,8475913.0,R,R,75.0,210.0,1992-05-13,CAN
NICOLAS HAGUE,8479980.0,D,L,78.0,245.0,1998-12-05,CAN
NOAH HANIFIN,8478396.0,D,L,75.0,206.0,1997-01-25,USA
BEN HUTTON,8477018.0,D,L,75.0,209.0,1993-04-20,CAN
KAEDAN KORCZAK,8481527.0,D,R,75.0,203.0,2001-01-29,CAN
BRAYDEN MCNABB,8475188.0,D,L,76.0,215.0,1991-01-21,CAN
ALEX PIETRANGELO,8474565.0,D,R,75.0,215.0,1990-01-18,CAN
SHEA THEODORE,8477447.0,D,L,74.0,197.0,1995-08-03,CAN
ZACH WHITECLOUD,8480727.0,D,R,74.0,210.0,1996-11-28,CAN
ADIN HILL,8478499.0,G,L,76.0,215.0,1996-05-11,CAN
ILYA SAMSONOV,8478492.0,G,L,75.0,208.0,1997-02-22,RUS
ROSS COLTON,8479525.0,C,L,72.0,194.0,1996-09-11,USA
CHARLIE COYLE,8475745.0,C,R,75.0,215.0,1992-03-02,USA
JONATHAN DROUIN,8477494.0,L,L,71.0,198.0,1995-03-28,CAN
JACK DRURY,8480835.0,C,L,71.0,186.0,2000-02-03,USA
PARKER KELLY,8480448.0,C,L,73.0,185.0,1999-05-14,CAN
JOEL KIVIRANTA,8481641.0,L,L,71.0,185.0,1996-03-23,FIN
ARTTURI LEHKONEN,8477476.0,L,L,71.0,179.0,1995-07-04,FIN
NATHAN MACKINNON,8477492.0,C,R,72.0,200.0,1995-09-01,CAN
MARTIN NECAS,8480039.0,C,R,75.0,195.0,1999-01-15,CZE
BROCK NELSON,8475754.0,C,L,76.0,205.0,1991-10-15,USA
VALERI NICHUSHKIN,8477501.0,R,L,76.0,210.0,1995-03-04,RUS
LOGAN O'CONNOR,8481186.0,R,R,72.0,175.0,1996-08-14,USA
JIMMY VESEY,8476918.0,L,L,74.0,203.0,1993-05-26,USA
MILES WOOD,8477425.0,L,L,74.0,195.0,1995-09-13,USA
SAMUEL GIRARD,8479398.0,D,L,70.0,170.0,1998-05-12,CAN
ERIK JOHNSON,8473446.0,D,R,76.0,225.0,1988-03-21,USA
RYAN LINDGREN,8479324.0,D,L,72.0,194.0,1998-02-11,USA
CALE MAKAR,8480069.0,D,R,72.0,187.0,1998-10-30,CAN
SAM MALINSKI,8484258.0,D,R,71.0,190.0,1998-07-27,USA
JOSH MANSON,8476312.0,D,R,75.0,218.0,1991-10-07,USA
KEATON MIDDLETON,8479387.0,D,L,78.0,240.0,1998-02-10,CAN
DEVON TOEWS,8478038.0,D,L,73.0,191.0,1994-02-21,CAN
MACKENZIE BLACKWOOD,8478406.0,G,L,76.0,225.0,1996-12-09,CAN
SCOTT WEDGEWOOD,8475809.0,G,L,74.0,201.0,1992-08-14,CAN
QUINTON BYFIELD,8482124.0,R,L,77.0,225.0,2002-08-19,CAN
PHILLIP DANAULT,8476479.0,C,L,73.0,200.0,1993-02-24,CAN
KEVIN FIALA,8477942.0,L,L,72.0,205.0,1996-07-22,CHE
WARREN FOEGELE,8477998.0,L,L,74.0,204.0,1996-04-01,CAN
SAMUEL HELENIUS,8482726.0,C,L,78.0,201.0,2002-11-26,USA
TANNER JEANNOT,8479661.0,L,L,74.0,220.0,1997-05-29,CAN
ADRIAN KEMPE,8477960.0,R,L,74.0,200.0,1996-09-13,SWE
ANZE KOPITAR,8471685.0,C,L,75.0,225.0,1987-08-24,SVN
ANDREI KUZMENKO,8483808.0,L,R,71.0,194.0,1996-02-04,RUS
ALEX LAFERRIERE,8482155.0,R,R,73.0,205.0,2001-10-28,USA
TREVOR LEWIS,8473453.0,C,R,73.0,205.0,1987-01-08,USA
TREVOR MOORE,8479675.0,L,L,71.0,195.0,1995-03-31,USA
AKIL THOMAS,8480851.0,C,R,72.0,195.0,2000-01-02,CAN
ALEX TURCOTTE,8481532.0,C,L,71.0,185.0,2001-02-26,USA
MIKEY ANDERSON,8479998.0,D,L,72.0,195.0,1999-05-25,USA
KYLE BURROUGHS,8477335.0,D,R,72.0,193.0,1995-07-12,CAN
BRANDT CLARKE,8482730.0,D,R,74.0,200.0,2003-02-09,CAN
DREW DOUGHTY,8474563.0,D,R,73.0,210.0,1989-12-08,CAN
JOEL EDMUNDSON,8476441.0,D,L,77.0,221.0,1993-06-28,CAN
VLADISLAV GAVRIKOV,8478882.0,D,L,75.0,220.0,1995-11-21,RUS
JACOB MOVERARE,8479421.0,D,L,75.0,210.0,1998-08-31,SWE
JORDAN SPENCE,8481606.0,D,R,71.0,180.0,2001-02-24,AUS
DARCY KUEMPER,8475311.0,G,L,77.0,215.0,1990-05-05,CAN
DAVID RITTICH,8479496.0,G,L,76.0,205.0,1992-08-19,CZE
MICHAEL AMADIO,8478020.0,R,R,73.0,199.0,1996-05-13,CAN
DRAKE BATHERSON,8480208.0,R,R,75.0,200.0,1998-04-27,USA
NICK COUSINS,8476393.0,C,L,71.0,186.0,1993-07-20,CAN
DYLAN COZENS,8481528.0,C,R,75.0,207.0,2001-02-09,CAN
ADAM GAUDETTE,8478874.0,R,R,73.0,187.0,1996-10-03,USA
CLAUDE GIROUX,8473512.0,R,R,71.0,188.0,1988-01-12,CAN
RIDLY GREIG,8482092.0,C,L,72.0,188.0,2002-08-08,CAN
MATTHEW HIGHMORE,8478146.0,C,L,71.0,186.0,1996-02-27,CAN
DAVID PERRON,8474102.0,L,R,72.0,198.0,1988-05-28,CAN
SHANE PINTO,8481596.0,C,R,75.0,204.0,2000-11-12,USA
TIM STÜTZLE,8482116.0,C,L,72.0,192.0,2002-01-15,DEU
BRADY TKACHUK,8480801.0,L,L,76.0,225.0,1999-09-16,USA
FABIAN ZETTERLUND,8480188.0,L,R,71.0,220.0,1999-08-25,SWE
THOMAS CHABOT,8478469.0,D,L,73.0,203.0,1997-01-30,CAN
DENNIS GILBERT,8478502.0,D,L,74.0,216.0,1996-10-30,USA
TRAVIS HAMONIC,8474612.0,D,R,72.0,195.0,1990-08-16,CAN
NICK JENSEN,8475324.0,D,R,72.0,196.0,1990-09-21,USA
TYLER KLEVEN,8482095.0,D,L,77.0,221.0,2002-01-10,USA
NIKOLAS MATINPALO,8484321.0,D,R,75.0,211.0,1998-10-05,FIN
JAKE SANDERSON,8482105.0,D,L,74.0,204.0,2002-07-08,USA
ARTEM ZUB,8482245.0,D,R,75.0,200.0,1995-10-03,RUS
ANTON FORSBERG,8476341.0,G,L,75.0,198.0,1992-11-27,SWE
LINUS ULLMARK,8476999.0,G,L,76.0,215.0,1993-07-31,SWE
MATHEW BARZAL,8478445.0,C,R,73.0,190.0,1997-05-26,CAN
CASEY CIZIKAS,8475231.0,C,L,71.0,194.0,1991-02-27,CAN
ANTHONY DUCLAIR,8477407.0,L,L,72.0,200.0,1995-08-26,CAN
PIERRE ENGVALL,8478115.0,L,L,77.0,215.0,1996-05-31,SWE
HUDSON FASCHING,8477392.0,R,R,75.0,209.0,1995-07-28,USA
MARC GATCOMB,8483553.0,C,R,74.0,195.0,1999-07-22,USA
SIMON HOLMSTROM,8481601.0,R,L,74.0,215.0,2001-05-24,SWE
BO HORVAT,8477500.0,C,L,73.0,215.0,1995-04-05,CAN
ANDERS LEE,8475314.0,L,L,75.0,231.0,1990-07-03,USA
KYLE MACLEAN,8481237.0,C,L,73.0,194.0,1999-04-29,USA
MATT MARTIN,8474709.0,L,L,75.0,215.0,1989-05-08,CAN
JEAN-GABRIEL PAGEAU,8476419.0,C,R,71.0,195.0,1992-11-11,CAN
KYLE PALMIERI,8475151.0,C,R,71.0,195.0,1991-02-01,USA
MAXIM TSYPLAKOV,8484958.0,R,L,75.0,210.0,1998-09-19,RUS
ADAM BOQVIST,8480871.0,D,R,72.0,191.0,2000-08-15,SWE
TONY DEANGELO,8477950.0,D,R,71.0,180.0,1995-10-24,USA
NOAH DOBSON,8480865.0,D,R,76.0,200.0,2000-01-07,CAN
SCOTT MAYFIELD,8476429.0,D,R,77.0,213.0,1992-10-14,USA
ADAM PELECH,8476917.0,D,L,75.0,210.0,1994-08-16,CAN
SCOTT PERUNOVICH,8481059.0,D,L,70.0,175.0,1998-08-18,USA
RYAN PULOCK,8477506.0,D,R,74.0,220.0,1994-10-06,CAN
MIKE REILLY,8476422.0,D,L,74.0,191.0,1993-07-13,USA
ALEXANDER ROMANOV,8481014.0,D,L,73.0,220.0,2000-01-06,RUS
MARCUS HOGBERG,8477405.0,G,L,77.0,234.0,1994-11-25,SWE
ILYA SOROKIN,8478009.0,G,L,76.0,211.0,1995-08-04,RUS
SEMYON VARLAMOV,8473575.0,G,L,74.0,201.0,1988-04-27,RUS
JONATAN BERGGREN,8481013.0,R,L,71.0,197.0,2000-07-16,SWE
J.T. COMPHER,8477456.0,L,R,72.0,190.0,1995-04-08,USA
ANDREW COPP,8477429.0,C,L,73.0,203.0,1994-07-08,USA
ALEX DEBRINCAT,8479337.0,R,R,68.0,180.0,1997-12-18,USA
PATRICK KANE,8474141.0,R,L,70.0,177.0,1988-11-19,USA
MARCO KASPER,8483464.0,C,L,73.0,183.0,2004-04-08,AUT
DYLAN LARKIN,8477946.0,C,L,73.0,199.0,1996-07-30,USA
CARTER MAZUR,8482802.0,L,R,72.0,170.0,2002-03-28,USA
TYLER MOTTE,8477353.0,C,L,70.0,194.0,1995-03-10,USA
MICHAEL RASMUSSEN,8479992.0,C,L,78.0,220.0,1999-04-17,CAN
LUCAS RAYMOND,8482078.0,L,R,71.0,188.0,2002-03-28,SWE
DOMINIK SHINE,8479942.0,R,R,71.0,180.0,1993-04-18,USA
CRAIG SMITH,8475225.0,C,R,73.0,203.0,1989-09-05,USA
ELMER SODERBLOM,8481725.0,L,L,80.0,246.0,2001-07-05,SWE
VLADIMIR TARASENKO,8475765.0,R,L,73.0,219.0,1991-12-13,RUS
BEN CHIAROT,8475279.0,D,L,75.0,224.0,1991-05-09,CAN
SIMON EDVINSSON,8482762.0,D,L,78.0,209.0,2003-02-05,SWE
ERIK GUSTAFSSON,8476979.0,D,L,73.0,189.0,1992-03-14,SWE
JUSTIN HOLL,8475718.0,D,R,76.0,194.0,1992-01-30,USA
ALBERT JOHANSSON,8481607.0,D,L,72.0,168.0,2001-01-04,SWE
WILLIAM LAGESSON,8478021.0,D,L,74.0,211.0,1996-02-22,SWE
JEFF PETRY,8473507.0,D,R,75.0,208.0,1987-12-09,USA
MORITZ SEIDER,8481542.0,D,R,75.0,205.0,2001-04-06,DEU
ALEX LYON,8479312.0,G,L,73.0,196.0,1992-12-09,USA
PETR MRAZEK,8475852.0,G,L,74.0,188.0,1992-02-14,CZE
CAM TALBOT,8475660.0,G,L,76.0,200.0,1987-07-05,CAN
KIEFFER BELLOWS,8479356.0,L,L,73.0,195.0,1998-06-10,USA
MICHAEL BUNTING,8478047.0,L,L,72.0,186.0,1995-09-17,CAN
LUKE EVANGELISTA,8482146.0,R,R,72.0,183.0,2002-02-21,CAN
FILIP FORSBERG,8476887.0,L,R,73.0,205.0,1994-08-13,SWE
ZACHARY L'HEUREUX,8482742.0,L,L,71.0,197.0,2003-05-15,CAN
JONATHAN MARCHESSAULT,8476539.0,C,R,69.0,185.0,1990-12-27,CAN
MICHAEL MCCARRON,8477446.0,R,R,78.0,232.0,1995-03-07,USA
RYAN O'REILLY,8475158.0,C,L,73.0,207.0,1991-02-07,CAN
COLTON SISSONS,8476925.0,C,R,73.0,200.0,1993-11-05,CAN
COLE SMITH,8482062.0,L,L,75.0,195.0,1995-10-28,USA
STEVEN STAMKOS,8474564.0,C,R,73.0,193.0,1990-02-07,CAN
FEDOR SVECHKOV,8482768.0,C,L,72.0,187.0,2003-04-05,RUS
JAKUB VRANA,8477944.0,L,L,72.0,197.0,1996-02-28,CZE
JUSTIN BARRON,8482111.0,D,R,74.0,198.0,2001-11-15,CAN
NICK BLANKENBURG,8483565.0,D,R,69.0,177.0,1998-05-12,USA
MARC DEL GAIZO,8481743.0,D,L,71.0,188.0,1999-10-11,USA
ANDREAS ENGLUND,8477971.0,D,L,76.0,200.0,1996-01-21,SWE
ROMAN JOSI,8474600.0,D,L,73.0,201.0,1990-06-01,CHE
JEREMY LAUZON,8478468.0,D,L,75.0,225.0,1997-04-28,CAN
JORDAN OESTERLE,8477851.0,D,L,72.0,181.0,1992-06-25,USA
BRADY SKJEI,8476869.0,D,L,75.0,210.0,1994-03-26,USA
SPENCER STASTNEY,8481056.0,D,L,72.0,184.0,2000-01-04,USA
ADAM WILSBY,8482482.0,D,L,73.0,188.0,2000-08-07,SWE
JUSTUS ANNUNEN,8481020.0,G,L,76.0,210.0,2000-03-11,FIN
JUUSE SAROS,8477424.0,G,L,71.0,180.0,1995-04-19,FIN
JAMIE BENN,8473994.0,L,L,75.0,206.0,1989-07-18,CAN
COLIN BLACKWELL,8476278.0,C,R,68.0,190.0,1993-03-28,USA
MAVRIK BOURQUE,8482145.0,C,R,71.0,181.0,2002-01-08,CAN
OSKAR BÄCK,8480840.0,C,L,76.0,202.0,2000-03-12,SWE
EVGENII DADONOV,8474149.0,R,L,71.0,188.0,1989-03-12,RUS
MATT DUCHENE,8475168.0,C,L,71.0,212.0,1991-01-16,CAN
MIKAEL GRANLUND,8475798.0,C,L,70.0,185.0,1992-02-26,FIN
ROOPE HINTZ,8478449.0,C,L,75.0,213.0,1996-11-17,FIN
WYATT JOHNSTON,8482740.0,C,R,73.0,185.0,2003-05-14,CAN
MASON MARCHMENT,8478975.0,L,L,77.0,212.0,1995-06-18,CAN
MIKKO RANTANEN,8478420.0,R,L,76.0,215.0,1996-10-29,FIN
JASON ROBERTSON,8480027.0,L,L,75.0,207.0,1999-07-22,USA
TYLER SEGUIN,8475794.0,C,R,74.0,201.0,1992-01-31,CAN
SAM STEEL,8479351.0,C,L,72.0,189.0,1998-02-03,CAN
LIAN BICHSEL,8483425.0,D,L,79.0,231.0,2004-05-18,CHE
CODY CECI,8476879.0,D,R,75.0,210.0,1993-12-21,CAN
MATHEW DUMBA,8476856.0,D,R,73.0,185.0,1994-07-25,CAN
THOMAS HARLEY,8481581.0,D,L,75.0,211.0,2001-08-19,USA
MIRO HEISKANEN,8480036.0,D,L,74.0,197.0,1999-07-18,FIN
ESA LINDELL,8476902.0,D,L,75.0,217.0,1994-05-23,FIN
NILS LUNDKVIST,8480878.0,D,R,73.0,191.0,2000-07-27,SWE
ILYA LYUBUSHKIN,8480950.0,D,R,74.0,200.0,1994-04-06,RUS
BRENDAN SMITH,8474090.0,D,L,74.0,200.0,1989-02-08,CAN
CASEY DESMITH,8479193.0,G,L,72.0,180.0,1991-08-13,USA
JAKE OETTINGER,8479979.0,G,L,78.0,224.0,1998-12-18,USA
ZACHARY ASTON-REESE,8479944.0,C,L,73.0,200.0,1994-08-10,USA
YEGOR CHINAKHOV,8482475.0,R,L,73.0,201.0,2001-02-01,RUS
JUSTIN DANFORTH,8479941.0,R,R,68.0,188.0,1993-03-15,CAN
ADAM FANTILLI,8484166.0,C,L,74.0,199.0,2004-10-12,CAN
CHRISTIAN FISCHER,8478432.0,R,R,74.0,212.0,1997-04-15,USA
BOONE JENNER,8476432.0,C,L,74.0,203.0,1993-06-15,CAN
KENT JOHNSON,8482660.0,C,L,72.0,180.0,2002-10-18,CAN
LUKE KUNIN,8479316.0,C,R,72.0,197.0,1997-12-04,USA
SEAN KURALY,8476374.0,C,L,74.0,215.0,1993-01-20,USA
KEVIN LABANC,8478099.0,R,R,71.0,185.0,1995-12-12,USA
KIRILL MARCHENKO,8480893.0,R,R,75.0,197.0,2000-07-21,RUS
SEAN MONAHAN,8477497.0,C,L,74.0,197.0,1994-10-12,CAN
MATHIEU OLIVIER,8479671.0,R,R,73.0,226.0,1997-02-11,USA
COLE SILLINGER,8482705.0,C,L,73.0,202.0,2003-05-16,USA
JAMES VAN RIEMSDYK,8474037.0,L,L,75.0,209.0,1989-05-04,USA
DMITRI VORONKOV,8481716.0,L,L,77.0,227.0,2000-09-10,RUS
JAKE CHRISTIANSEN,8481161.0,D,L,72.0,197.0,1999-09-12,CAN
DANTE FABBRO,8479371.0,D,R,72.0,189.0,1998-06-20,CAN
ERIK GUDBRANSON,8475790.0,D,R,77.0,222.0,1992-01-07,CAN
JORDAN HARRIS,8480887.0,D,L,71.0,187.0,2000-07-07,USA
JACK JOHNSON,8471677.0,D,L,74.0,225.0,1987-01-13,USA
DENTON MATEYCHUK,8483485.0,D,L,71.0,185.0,2004-07-12,CAN
IVAN PROVOROV,8478500.0,D,L,73.0,213.0,1997-01-13,RUS
DAMON SEVERSON,8476923.0,D,R,74.0,204.0,1994-08-07,CAN
ZACH WERENSKI,8478460.0,D,L,74.0,211.0,1997-07-19,USA
JET GREAVES,8482982.0,G,L,72.0,190.0,2001-03-30,CAN
ELVIS MERZLIKINS,8478007.0,G,L,75.0,190.0,1994-04-13,LVA
DANIIL TARASOV,8480193.0,G,L,77.0,203.0,1999-03-27,RUS
MATT BOLDY,8481557.0,L,L,74.0,201.0,2001-04-05,USA
JUSTIN BRAZEAU,8479638.0,R,R,78.0,227.0,1998-02-02,CAN
JOEL ERIKSSON EK,8478493.0,C,L,75.0,207.0,1997-01-29,SWE
MARCUS FOLIGNO,8475220.0,L,L,75.0,226.0,1991-08-10,USA
FREDERICK GAUDREAU,8477919.0,C,R,72.0,184.0,1993-05-01,CAN
BRENDAN GAUNCE,8476867.0,C,L,75.0,219.0,1994-03-25,CAN
RYAN HARTMAN,8477451.0,R,R,72.0,197.0,1994-09-20,USA
VINNIE HINOSTROZA,8476994.0,C,R,70.0,183.0,1994-04-03,USA
MARCUS JOHANSSON,8475149.0,L,L,73.0,203.0,1990-10-06,SWE
KIRILL KAPRIZOV,8478864.0,L,L,70.0,202.0,1997-04-26,RUS
GUSTAV NYQUIST,8474679.0,C,L,71.0,180.0,1989-09-01,SWE
MARCO ROSSI,8482079.0,C,L,69.0,182.0,2001-09-23,AUT
DEVIN SHORE,8476913.0,C,L,73.0,206.0,1994-07-19,CAN
YAKOV TRENIN,8478508.0,C,L,74.0,201.0,1997-01-13,RUS
MATS ZUCCARELLO,8475692.0,R,L,68.0,181.0,1987-09-01,NOR
ZACH BOGOSIAN,8474567.0,D,R,75.0,231.0,1990-07-15,USA
JONAS BRODIN,8476463.0,D,L,74.0,196.0,1993-07-12,SWE
DECLAN CHISHOLM,8480990.0,D,L,73.0,190.0,2000-01-12,CAN
BROCK FABER,8482122.0,D,R,73.0,200.0,2002-08-22,USA
DAVID JIRICEK,8483460.0,D,R,76.0,204.0,2003-11-28,CZE
JON MERRILL,8475750.0,D,L,75.0,204.0,1992-02-03,USA
JAKE MIDDLETON,8478136.0,D,L,75.0,219.0,1996-01-02,CAN
JARED SPURGEON,8474716.0,D,R,69.0,166.0,1989-11-29,CAN
MARC-ANDRE FLEURY,8470594.0,G,L,74.0,185.0,1984-11-28,CAN
FILIP GUSTAVSSON,8479406.0,G,L,74.0,184.0,1998-06-07,SWE
MACKLIN CELEBRINI,8484801.0,C,L,72.0,190.0,2006-06-13,CAN
LOGAN COUTURE,8474053.0,C,L,73.0,206.0,1989-03-28,CAN
TY DELLANDREA,8480848.0,C,R,74.0,190.0,2000-07-21,CAN
WILLIAM EKLUND,8482667.0,L,L,71.0,181.0,2002-10-12,SWE
PATRICK GILES,8480825.0,R,R,77.0,218.0,2000-01-03,USA
BARCLAY GOODROW,8476624.0,R,L,74.0,209.0,1993-02-26,CAN
COLLIN GRAF,8484911.0,R,R,73.0,194.0,2002-09-21,USA
NOAH GREGOR,8479393.0,C,L,72.0,201.0,1998-07-28,CAN
CARL GRUNDSTROM,8479336.0,R,L,72.0,200.0,1997-12-01,SWE
KLIM KOSTIN,8480011.0,C,L,76.0,232.0,1999-05-05,RUS
NIKOLAI KOVALENKO,8481042.0,R,L,70.0,180.0,1999-10-17,USA
ZACK OSTAPCHUK,8482859.0,C,L,76.0,212.0,2003-05-29,CAN
WILL SMITH,8484227.0,C,R,72.0,181.0,2005-03-17,USA
